Method,Layer,Case_ID,X_Signal,Y_Noise,Norm_Delta
TRIM (Ours),15,0,5.169560068907231e-08,1.4283778667449942,1.4283778667449951
TRIM (Ours),16,0,4.6747985038564366e-08,2.252766609191894,2.2527666091918945
TRIM (Ours),12,0,1.4626820643570682e-08,0.6441047787666319,0.6441047787666321
TRIM (Ours),13,0,1.8933320689029642e-08,0.7954984307289121,0.7954984307289124
TRIM (Ours),14,0,3.051716035429308e-08,1.0178381204605098,1.0178381204605103
TRIM (Ours),15,0,7.340958774193496e-08,1.4001425504684428,1.4001425504684448
TRIM (Ours),16,0,1.017358357557896e-07,2.1779830455780003,2.177983045578003
TRIM (Ours),12,0,8.125483397236621e-09,0.5878047347068787,0.5878047347068787
TRIM (Ours),13,0,6.687135734040339e-09,0.725528359413147,0.725528359413147
TRIM (Ours),14,0,2.920409869489049e-08,0.9253998398780818,0.9253998398780823
TRIM (Ours),15,0,1.8269979307206086e-08,1.3087416887283323,1.3087416887283325
TRIM (Ours),16,0,8.824044073207915e-08,2.102306127548216,2.1023061275482178
TRIM (Ours),12,0,1.48607490757513e-08,0.6259285807609556,0.6259285807609558
TRIM (Ours),13,0,4.8879975622639904e-08,0.7824342250823959,0.7824342250823975
TRIM (Ours),14,0,7.14060206519207e-08,0.9926479458808873,0.9926479458808899
TRIM (Ours),15,0,1.2566051310614057e-08,1.3355247974395752,1.3355247974395752
TRIM (Ours),16,0,3.1741429040721414e-08,2.068276882171631,2.068276882171631
TRIM (Ours),12,0,1.3124441977652168e-08,0.6447341442108153,0.6447341442108154
TRIM (Ours),13,0,1.2214604439009236e-08,0.7846322059631347,0.7846322059631348
TRIM (Ours),14,0,5.2022951280150664e-08,1.002058386802672,1.0020583868026733
TRIM (Ours),15,0,1.531139304233875e-08,0.9445838928222655,0.9445838928222656
TRIM (Ours),16,0,1.1242873654282448e-07,1.6572574377059899,1.6572574377059937
TRIM (Ours),12,0,2.1643888459266236e-08,0.5993836522102353,0.5993836522102356
TRIM (Ours),13,0,1.716398934092922e-08,0.7366605997085569,0.7366605997085571
TRIM (Ours),14,0,8.964444475623168e-08,0.9423895478248554,0.9423895478248596
TRIM (Ours),15,0,1.130892446354892e-08,1.3166193962097168,1.3166193962097168
TRIM (Ours),16,0,1.2865058351962944e-08,2.1295173168182373,2.1295173168182373
TRIM (Ours),12,0,3.0708871889828515e-08,0.6114479899406425,0.6114479899406433
TRIM (Ours),13,0,2.617174565955338e-08,0.7483045458793636,0.748304545879364
TRIM (Ours),14,0,1.2268879245880271e-08,0.9557757377624511,0.9557757377624512
TRIM (Ours),15,0,2.9512845500789808e-08,1.3140753507614131,1.3140753507614136
TRIM (Ours),16,0,2.1186320253718804e-08,2.117640733718872,2.117640733718872
TRIM (Ours),12,0,1.4567858031000469e-08,0.6078825592994688,0.607882559299469
TRIM (Ours),13,0,3.3513050112787823e-08,0.7623022794723503,0.7623022794723511
TRIM (Ours),14,0,9.178872062420851e-08,0.9673445820808367,0.9673445820808411
TRIM (Ours),15,0,3.8072275998501937e-08,1.313973665237426,1.3139736652374268
TRIM (Ours),16,0,1.1528034349339578e-07,2.051655292510983,2.0516552925109863
TRIM (Ours),12,0,6.539708774511155e-09,0.6033372282981873,0.6033372282981873
TRIM (Ours),13,0,1.320704434704112e-08,0.7420191764831542,0.7420191764831543
TRIM (Ours),14,0,1.0033138408971354e-07,0.960358679294581,0.9603586792945862
TRIM (Ours),15,0,2.298464352179508e-08,1.28433883190155,1.2843388319015503
TRIM (Ours),16,0,6.11229680202996e-08,1.856468439102172,1.8564684391021729
TRIM (Ours),12,0,8.731523060134805e-09,0.6254125237464905,0.6254125237464905
TRIM (Ours),13,0,1.9319664090744482e-08,0.7591480016708372,0.7591480016708374
TRIM (Ours),14,0,2.1353713464122848e-08,0.9609585404396055,0.9609585404396057
TRIM (Ours),15,0,2.4879893700813227e-08,1.2609736919403074,1.2609736919403076
TRIM (Ours),16,0,1.2288751349842642e-07,1.8416883945465048,1.8416883945465088
TRIM (Ours),12,0,4.5325890596359386e-08,0.589019834995268,0.5890198349952698
TRIM (Ours),13,0,3.3694224299551934e-08,0.7119159102439873,0.711915910243988
TRIM (Ours),14,0,3.3565765278353865e-08,0.9074139595031732,0.9074139595031738
TRIM (Ours),15,0,3.32950769177387e-08,1.2676299810409541,1.2676299810409546
TRIM (Ours),16,0,6.931672658083698e-08,2.041452407836913,2.041452407836914
TRIM (Ours),12,0,5.28340349248424e-09,0.6556385159492493,0.6556385159492493
TRIM (Ours),13,0,4.2973578473493035e-08,0.7911210060119617,0.7911210060119629
TRIM (Ours),14,0,7.895811116043205e-09,1.0214166641235352,1.0214166641235352
TRIM (Ours),15,0,2.066271420630983e-08,1.3193464279174802,1.3193464279174805
TRIM (Ours),16,0,7.844144533919462e-08,1.9128431081771835,1.912843108177185
TRIM (Ours),12,0,4.66590925896071e-08,0.6574993729591353,0.657499372959137
TRIM (Ours),13,0,1.8347929398032647e-08,0.7879377007484434,0.7879377007484436
TRIM (Ours),14,0,1.042905637405056e-07,0.9933876991271918,0.9933876991271973
TRIM (Ours),15,0,6.532837915074197e-08,1.3809796571731552,1.3809796571731567
TRIM (Ours),16,0,4.569444911339815e-08,2.1773440837860103,2.1773440837860107
TRIM (Ours),12,0,1.2118851699938205e-08,0.6161047816276549,0.616104781627655
TRIM (Ours),13,0,1.5522408247647945e-08,0.7573393583297728,0.757339358329773
TRIM (Ours),14,0,1.0518265725067977e-07,0.9796287417411748,0.9796287417411804
TRIM (Ours),15,0,2.5934189906706706e-08,1.3065937757492063,1.3065937757492065
TRIM (Ours),16,0,1.3838298684731853e-07,1.9007556438445994,1.9007556438446045
TRIM (Ours),12,0,1.2378346347929892e-08,0.6254656314849852,0.6254656314849854
TRIM (Ours),13,0,1.2751590894310993e-08,0.7346200346946715,0.7346200346946716
TRIM (Ours),14,0,1.0916825665674423e-08,0.931301712989807,0.9313017129898071
TRIM (Ours),15,0,3.831937078757619e-08,1.2917479276657098,1.2917479276657104
TRIM (Ours),16,0,4.3331542798341616e-08,2.130771398544311,2.1307713985443115
TRIM (Ours),12,0,2.3326828468839267e-08,0.6333689689636226,0.633368968963623
TRIM (Ours),13,0,1.1728310767011862e-08,0.7719196677207946,0.7719196677207947
TRIM (Ours),14,0,4.3794038617761544e-08,1.005390524864196,1.0053905248641968
TRIM (Ours),15,0,4.388725116655223e-08,1.3689854145050042,1.3689854145050049
TRIM (Ours),16,0,9.005471213185956e-08,2.117367982864378,2.11736798286438
TRIM (Ours),12,0,1.1556727130823674e-08,0.6459578871726989,0.645957887172699
TRIM (Ours),13,0,1.9360260949952135e-08,0.7880994677543638,0.788099467754364
TRIM (Ours),14,0,6.552702558337842e-08,1.0025962591171245,1.0025962591171265
TRIM (Ours),15,0,1.4869542930284751e-08,1.3817123174667358,1.3817123174667358
TRIM (Ours),16,0,9.83278809485455e-08,2.145205259323118,2.14520525932312
TRIM (Ours),12,0,1.0712472686691399e-08,0.6231547594070433,0.6231547594070435
TRIM (Ours),13,0,5.710003581071987e-09,0.7615795135498047,0.7615795135498047
TRIM (Ours),14,0,7.370361743141984e-08,0.9774593710899325,0.9774593710899353
TRIM (Ours),15,0,1.1011459299936632e-08,1.2913854122161865,1.2913854122161865
TRIM (Ours),16,0,1.5047375256926898e-07,1.9010542631149232,1.9010542631149292
TRIM (Ours),12,0,4.278548004776894e-08,0.6145825386047349,0.6145825386047363
TRIM (Ours),13,0,1.0091119051480746e-08,0.733311355113983,0.7333113551139832
TRIM (Ours),14,0,1.3890550043527128e-08,0.9289138913154601,0.9289138913154602
TRIM (Ours),15,0,3.3634005802696265e-08,1.2856326103210445,1.285632610321045
TRIM (Ours),16,0,6.033872779198646e-08,2.1187353134155265,2.1187353134155273
TRIM (Ours),12,0,1.7409295338666197e-08,0.599995970726013,0.5999959707260132
TRIM (Ours),13,0,1.43503067207007e-08,0.7202792167663573,0.7202792167663574
TRIM (Ours),14,0,9.038362946967027e-08,0.928267657756801,0.9282676577568054
TRIM (Ours),15,0,2.9922237132495866e-08,1.3209455013275142,1.3209455013275146
TRIM (Ours),16,0,1.3980387514322956e-08,2.1630735397338867,2.1630735397338867
TRIM (Ours),12,0,1.8678704805097368e-08,0.6144686341285703,0.6144686341285706
TRIM (Ours),13,0,3.6641715439600375e-08,0.7408442497253409,0.7408442497253418
TRIM (Ours),14,0,6.491612225545396e-08,0.970851659774778,0.9708516597747803
TRIM (Ours),15,0,1.8565458503871923e-08,1.3092664480209348,1.309266448020935
TRIM (Ours),16,0,9.828765712427412e-08,2.0579309463500954,2.0579309463500977
TRIM (Ours),12,0,2.1023181417945125e-08,0.5907290577888485,0.5907290577888489
TRIM (Ours),13,0,4.066991010631682e-08,0.7118850946426379,0.7118850946426392
TRIM (Ours),14,0,1.1218679674129817e-07,0.9307322502136163,0.930732250213623
TRIM (Ours),15,0,1.0586583165661523e-08,1.3004441261291504,1.3004441261291504
TRIM (Ours),16,0,4.0647595511700274e-08,2.069937944412231,2.0699379444122314
TRIM (Ours),12,0,5.481310960675501e-09,0.6576475501060486,0.6576475501060486
TRIM (Ours),13,0,3.402069381763795e-08,0.8066078424453729,0.8066078424453735
TRIM (Ours),14,0,1.579941653062633e-07,1.0295217037200808,1.0295217037200928
TRIM (Ours),15,0,3.576135298999361e-08,0.9635208845138543,0.963520884513855
TRIM (Ours),16,0,1.684387882505689e-07,1.6772755384445106,1.677275538444519
TRIM (Ours),12,0,4.4904719942451266e-09,0.622360348701477,0.622360348701477
TRIM (Ours),13,0,9.377281173783558e-09,0.7528307437896727,0.7528307437896729
TRIM (Ours),14,0,1.1670399757690575e-08,0.9709062576293944,0.9709062576293945
TRIM (Ours),15,0,1.5166701672342242e-08,1.3824542760849,1.3824542760849
TRIM (Ours),16,0,2.7718122908027e-08,2.1468758583068848,2.1468758583068848
TRIM (Ours),12,0,2.1114111348197184e-08,0.6061634421348568,0.6061634421348572
TRIM (Ours),13,0,1.9490606462113647e-08,0.7350435853004453,0.7350435853004456
TRIM (Ours),14,0,2.078704497421313e-08,0.9465557336807249,0.9465557336807251
TRIM (Ours),15,0,2.1917898607171082e-08,1.3286874294281004,1.3286874294281006
TRIM (Ours),16,0,1.1327848170594734e-07,2.192020177841184,2.1920201778411865
TRIM (Ours),12,0,1.0777633008274279e-08,0.6497967243194579,0.649796724319458
TRIM (Ours),13,0,2.783457908606124e-08,0.7668965458869929,0.7668965458869934
TRIM (Ours),14,0,1.3273779408962127e-08,0.9823237657546996,0.9823237657546997
TRIM (Ours),15,0,3.782370683325098e-08,1.3623147010803218,1.3623147010803223
TRIM (Ours),16,0,1.431252911743286e-07,2.1247446537017773,2.1247446537017822
TRIM (Ours),12,0,2.7517769396467884e-08,0.6756915450096125,0.675691545009613
TRIM (Ours),13,0,4.868113023803744e-08,0.8152527809143052,0.8152527809143066
TRIM (Ours),14,0,1.4558192162894557e-07,1.030887722969045,1.0308877229690552
TRIM (Ours),15,0,1.4514649038233074e-08,1.3596304655075073,1.3596304655075073
TRIM (Ours),16,0,6.57924985603131e-08,1.9845906496047963,1.9845906496047974
TRIM (Ours),12,0,6.6618439653609585e-09,0.5966121554374695,0.5966121554374695
TRIM (Ours),13,0,1.6198038466086473e-08,0.7227026224136351,0.7227026224136353
TRIM (Ours),14,0,7.261280643433565e-08,0.9181208014488191,0.918120801448822
TRIM (Ours),15,0,9.700340974916344e-09,1.2804888486862183,1.2804888486862183
TRIM (Ours),16,0,5.106191736103938e-08,2.105204582214355,2.1052045822143555
TRIM (Ours),12,0,2.46135893888777e-08,0.6388231515884395,0.6388231515884399
TRIM (Ours),13,0,1.5483054838227872e-08,0.7655536532402037,0.7655536532402039
TRIM (Ours),14,0,1.373704634488604e-07,0.9787029623985194,0.978702962398529
TRIM (Ours),15,0,2.9654666278133845e-08,1.3572114706039426,1.3572114706039429
TRIM (Ours),16,0,2.4585757429917976e-08,2.1888442039489746,2.1888442039489746
TRIM (Ours),12,0,1.3234220830327104e-08,0.6746939420700072,0.6746939420700073
TRIM (Ours),13,0,1.4991886843063185e-08,0.8103678822517394,0.8103678822517395
TRIM (Ours),14,0,1.5676077325110782e-08,1.0377689599990845,1.0377689599990845
TRIM (Ours),15,0,5.944065506469087e-08,1.4093488454818712,1.4093488454818726
TRIM (Ours),16,0,4.473917769587388e-08,2.2035403251647945,2.203540325164795
TRIM (Ours),12,0,1.692926687724139e-08,0.6241068243980405,0.6241068243980408
TRIM (Ours),13,0,5.895522292576061e-09,0.7650289535522461,0.7650289535522461
TRIM (Ours),14,0,5.984574613648874e-08,0.9819282889366132,0.981928288936615
TRIM (Ours),15,0,3.2882944367429445e-08,1.3429301977157588,1.3429301977157593
TRIM (Ours),16,0,9.700276848434441e-08,2.0958874225616433,2.0958874225616455
TRIM (Ours),12,0,5.556524573790966e-09,0.6430817246437073,0.6430817246437073
TRIM (Ours),13,0,1.2888488498674633e-08,0.7694180011749266,0.7694180011749268
TRIM (Ours),14,0,2.4779970075883284e-08,0.9845340847969052,0.9845340847969055
TRIM (Ours),15,0,5.045387041491267e-08,1.3440585136413565,1.3440585136413574
TRIM (Ours),16,0,4.768832440049664e-08,2.1517443656921382,2.1517443656921387
TRIM (Ours),12,0,5.2174119247183626e-08,0.6680032014846782,0.6680032014846802
TRIM (Ours),13,0,1.0019763685420457e-08,0.8085343241691588,0.8085343241691589
TRIM (Ours),14,0,2.0025346714191983e-07,1.0449094772338674,1.0449094772338867
TRIM (Ours),15,0,8.92479690151049e-08,1.3907380104064913,1.3907380104064941
TRIM (Ours),16,0,2.7619563525149715e-07,2.0712349414825253,2.071234941482544
TRIM (Ours),12,0,9.331919237354214e-09,0.5980543494224547,0.5980543494224548
TRIM (Ours),13,0,3.819982907771191e-08,0.7431704998016347,0.7431704998016357
TRIM (Ours),14,0,1.1869297367184117e-07,0.9339022636413499,0.9339022636413574
TRIM (Ours),15,0,2.6414038956090735e-08,1.277197480201721,1.2771974802017212
TRIM (Ours),16,0,7.151711400865679e-08,2.059038639068602,2.0590386390686035
TRIM (Ours),12,0,4.771542272408169e-09,0.6399732232093811,0.6399732232093811
TRIM (Ours),13,0,4.6835335609785034e-08,0.7826952934265122,0.7826952934265137
TRIM (Ours),14,0,1.3023416123303377e-08,0.9929740428924559,0.992974042892456
TRIM (Ours),15,0,1.4461509323382415e-08,1.3750454187393188,1.3750454187393188
TRIM (Ours),16,0,5.387360602071567e-08,2.1681611537933345,2.168161153793335
TRIM (Ours),12,0,8.050236921519627e-09,0.6057530045509338,0.6057530045509338
TRIM (Ours),13,0,1.0797373661830534e-08,0.7281091809272765,0.7281091809272766
TRIM (Ours),14,0,4.5640234702659654e-08,0.9330816864967335,0.9330816864967346
TRIM (Ours),15,0,1.947759464826504e-08,1.2998564243316648,1.299856424331665
TRIM (Ours),16,0,1.3060753367710731e-08,2.1423659324645996,2.1423659324645996
TRIM (Ours),12,0,2.453702485638587e-08,0.5906597971916193,0.5906597971916199
TRIM (Ours),13,0,4.08778859650738e-08,0.7280310988426197,0.7280310988426208
TRIM (Ours),14,0,1.573084595918317e-08,0.94465833902359,0.9446583390235901
TRIM (Ours),15,0,2.058656711767526e-08,1.0338261127471922,1.0338261127471924
TRIM (Ours),16,0,6.128358620571817e-08,1.6594538688659657,1.6594538688659668
TRIM (Ours),12,0,2.275406352225673e-08,0.596129715442657,0.5961297154426575
TRIM (Ours),13,0,8.461847222918095e-09,0.7280779480934142,0.7280779480934143
TRIM (Ours),14,0,2.0067670192247533e-08,0.9370023012161253,0.9370023012161255
TRIM (Ours),15,0,1.755992684593366e-08,1.278857707977295,1.278857707977295
TRIM (Ours),16,0,1.0669768357729481e-07,1.9428598880767793,1.9428598880767822
TRIM (Ours),12,0,5.512849732269842e-09,0.638833224773407,0.638833224773407
TRIM (Ours),13,0,5.571179517716018e-09,0.7777121067047119,0.7777121067047119
TRIM (Ours),14,0,7.751849295800639e-08,0.9907200932502717,0.9907200932502747
TRIM (Ours),15,0,6.4818861389426274e-09,0.9997611045837402,0.9997611045837402
TRIM (Ours),16,0,7.720799999333394e-08,1.6903314590454084,1.6903314590454102
TRIM (Ours),12,0,1.6197834185049942e-08,0.60000205039978,0.6000020503997803
TRIM (Ours),13,0,4.143878129525547e-08,0.737209379673003,0.7372093796730042
TRIM (Ours),14,0,8.068625589885414e-08,0.9616020917892422,0.9616020917892456
TRIM (Ours),15,0,2.8803490703666057e-09,0.8181102275848389,0.8181102275848389
TRIM (Ours),16,0,6.189019785551864e-08,1.5803079605102526,1.580307960510254
TRIM (Ours),12,0,4.344547388512865e-09,0.6244369745254517,0.6244369745254517
TRIM (Ours),13,0,2.8550884323408354e-08,0.7831470966339107,0.7831470966339111
TRIM (Ours),14,0,2.1853063358889813e-08,0.9948416948318479,0.9948416948318481
TRIM (Ours),15,0,4.74928931737395e-08,1.3039157390594474,1.3039157390594482
TRIM (Ours),16,0,3.619316757408342e-08,1.8835935592651363,1.8835935592651367
TRIM (Ours),12,0,9.145548318656438e-09,0.5928004384040831,0.5928004384040833
TRIM (Ours),13,0,3.171996709738778e-08,0.7259336113929742,0.7259336113929749
TRIM (Ours),14,0,2.8334524060369404e-08,0.9286894202232356,0.9286894202232361
TRIM (Ours),15,0,2.207455906955147e-08,1.300799250602722,1.3007992506027222
TRIM (Ours),16,0,9.038084058943241e-09,1.9426077604293823,1.9426077604293823
TRIM (Ours),12,0,9.066089212694806e-09,0.5957916975021362,0.5957916975021362
TRIM (Ours),13,0,1.2353512879315076e-08,0.7445775270462035,0.7445775270462036
TRIM (Ours),14,0,4.16912584455531e-08,0.9388359785079946,0.9388359785079956
TRIM (Ours),15,0,9.70156843749237e-09,1.193801999092102,1.193801999092102
TRIM (Ours),16,0,4.789435337215764e-08,1.7481608390808099,1.7481608390808105
TRIM (Ours),12,0,1.760606949119392e-08,0.658012807369232,0.6580128073692322
TRIM (Ours),13,0,2.1226043145361473e-08,0.7725249528884884,0.7725249528884888
TRIM (Ours),14,0,3.175580687297952e-08,1.0007011890411373,1.0007011890411377
TRIM (Ours),15,0,8.376381543939715e-08,1.3788958787918064,1.378895878791809
TRIM (Ours),16,0,1.525074253549974e-07,2.0471477508544864,2.047147750854492
TRIM (Ours),12,0,8.179966037857866e-09,0.613394021987915,0.613394021987915
TRIM (Ours),13,0,1.892986567497701e-08,0.741528272628784,0.7415282726287842
TRIM (Ours),14,0,6.935761120985262e-08,0.9431564211845372,0.9431564211845398
TRIM (Ours),15,0,6.340270530813541e-09,0.9753609299659729,0.9753609299659729
TRIM (Ours),16,0,3.744023402418861e-08,1.6340249776840206,1.634024977684021
TRIM (Ours),12,0,3.874956799876372e-09,0.6116683483123779,0.6116683483123779
TRIM (Ours),13,0,1.282265760238488e-08,0.747791826725006,0.7477918267250061
TRIM (Ours),14,0,1.0357721436093925e-07,0.9705558419227545,0.97055584192276
TRIM (Ours),15,0,5.002511116458663e-08,1.3241554498672476,1.3241554498672485
TRIM (Ours),16,0,1.3715680147186049e-08,2.054445743560791,2.054445743560791
TRIM (Ours),12,0,1.8933285161892854e-08,0.6373385190963743,0.6373385190963745
TRIM (Ours),13,0,1.8794294120993982e-08,0.7793114781379697,0.77931147813797
TRIM (Ours),14,0,6.567434240878356e-08,1.0021103620529155,1.0021103620529175
TRIM (Ours),15,0,1.926644266347921e-08,1.3974443674087522,1.3974443674087524
TRIM (Ours),16,0,8.367256043584348e-08,2.1088423728942853,2.108842372894287
TRIM (Ours),12,0,4.1141536399891265e-08,0.6187608242034899,0.6187608242034912
TRIM (Ours),13,0,7.856518990934092e-09,0.7536608576774596,0.7536608576774597
TRIM (Ours),14,0,2.401870169421727e-08,0.9604793190956112,0.9604793190956116
TRIM (Ours),15,0,1.4757245203611546e-08,1.3325722217559814,1.3325722217559814
TRIM (Ours),16,0,4.918707219303542e-08,2.1201903820037837,2.120190382003784
TRIM (Ours),12,0,5.3777684527744896e-09,0.6108424067497253,0.6108424067497253
TRIM (Ours),13,0,1.4466608355689914e-08,0.7233591675758361,0.7233591675758362
TRIM (Ours),14,0,8.599305090228881e-08,0.9393149018287619,0.9393149018287659
TRIM (Ours),15,0,1.8005080093530523e-08,1.3291844129562378,1.3291844129562378
TRIM (Ours),16,0,1.2069860133578914e-07,2.1478571891784637,2.147857189178467
TRIM (Ours),12,0,1.4796554204110635e-08,0.597187280654907,0.5971872806549072
TRIM (Ours),13,0,3.6162791872129674e-08,0.7285712361335746,0.7285712361335754
TRIM (Ours),14,0,7.096270593365261e-08,0.9494231939315769,0.9494231939315796
TRIM (Ours),15,0,8.910915738624681e-08,1.296226382255551,1.2962263822555542
